team_id,team,map,win_percentage,n_map
9759,eXtreme,Mill_ce,0.0,0
9759,eXtreme,Dust_se,0.0,0
9760,Game of Throw,Overpass,0.0,0
9760,Game of Throw,Inferno,0.0,1
9760,Game of Throw,Mirage,0.0,0
9760,Game of Throw,Vertigo,0.0,0
9760,Game of Throw,Nuke,0.0,0
9760,Game of Throw,Dust2,0.0,0
9760,Game of Throw,Train,0.0,0
9760,Game of Throw,Ancient,0.0,0
9760,Game of Throw,Tuscan,0.0,0
9760,Game of Throw,Cobblestone,0.0,0
9760,Game of Throw,Cache,0.0,1
9760,Game of Throw,Season,0.0,0
9760,Game of Throw,Train_ve,0.0,0
9760,Game of Throw,Mirage_ce,0.0,0
9760,Game of Throw,Inferno_se,0.0,0
9760,Game of Throw,Nuke_se,0.0,0
9760,Game of Throw,Dust2_se,0.0,0
9760,Game of Throw,Train_se,0.0,0
9760,Game of Throw,Mill_ce,0.0,0
9760,Game of Throw,Dust_se,0.0,0
9584,Duck Nutz,Overpass,0.0,0
9584,Duck Nutz,Inferno,0.0,2
9584,Duck Nutz,Mirage,50.0,4
9584,Duck Nutz,Vertigo,0.0,0
9584,Duck Nutz,Nuke,0.0,0
9584,Duck Nutz,Dust2,0.0,0
9584,Duck Nutz,Train,0.0,0
9584,Duck Nutz,Ancient,0.0,0
9584,Duck Nutz,Tuscan,0.0,0
9584,Duck Nutz,Cobblestone,0.0,0
9584,Duck Nutz,Cache,100.0,2
9584,Duck Nutz,Season,0.0,0
9584,Duck Nutz,Train_ve,0.0,0
9584,Duck Nutz,Mirage_ce,0.0,0
9584,Duck Nutz,Inferno_se,0.0,0
9584,Duck Nutz,Nuke_se,0.0,0
9584,Duck Nutz,Dust2_se,0.0,0
9584,Duck Nutz,Train_se,0.0,0
9584,Duck Nutz,Mill_ce,0.0,0
9584,Duck Nutz,Dust_se,0.0,0
9612,MIKSTURA,Overpass,0.0,1
9612,MIKSTURA,Inferno,100.0,1
9612,MIKSTURA,Mirage,0.0,1
9612,MIKSTURA,Vertigo,0.0,0
9612,MIKSTURA,Nuke,33.33333333333333,3
9612,MIKSTURA,Dust2,0.0,1
9612,MIKSTURA,Train,50.0,4
9612,MIKSTURA,Ancient,0.0,0
9612,MIKSTURA,Tuscan,0.0,0
9612,MIKSTURA,Cobblestone,0.0,0
9612,MIKSTURA,Cache,0.0,1
9612,MIKSTURA,Season,0.0,0
9612,MIKSTURA,Train_ve,0.0,0
9612,MIKSTURA,Mirage_ce,0.0,0
9612,MIKSTURA,Inferno_se,0.0,0
9612,MIKSTURA,Nuke_se,0.0,0
9612,MIKSTURA,Dust2_se,0.0,0
9612,MIKSTURA,Train_se,0.0,0
9612,MIKSTURA,Mill_ce,0.0,0
9612,MIKSTURA,Dust_se,0.0,0
9758,Rising Note,Overpass,0.0,0
9758,Rising Note,Inferno,0.0,0
9758,Rising Note,Mirage,0.0,1
9758,Rising Note,Vertigo,0.0,0
9758,Rising Note,Nuke,0.0,0
9758,Rising Note,Dust2,0.0,1
9758,Rising Note,Train,0.0,0
9758,Rising Note,Ancient,0.0,0
9758,Rising Note,Tuscan,0.0,0
9758,Rising Note,Cobblestone,0.0,0
9758,Rising Note,Cache,0.0,0
9758,Rising Note,Season,0.0,0
9758,Rising Note,Train_ve,0.0,0
9758,Rising Note,Mirage_ce,0.0,0
9758,Rising Note,Inferno_se,0.0,0
9758,Rising Note,Nuke_se,0.0,0
9758,Rising Note,Dust2_se,0.0,0
9758,Rising Note,Train_se,0.0,0
9758,Rising Note,Mill_ce,0.0,0
9758,Rising Note,Dust_se,0.0,0
9753,ECL,Overpass,0.0,1
9753,ECL,Inferno,100.0,2
9753,ECL,Mirage,66.66666666666666,3
9753,ECL,Vertigo,0.0,0
9753,ECL,Nuke,0.0,0
9753,ECL,Dust2,0.0,0
9753,ECL,Train,0.0,0
9753,ECL,Ancient,0.0,0
9753,ECL,Tuscan,0.0,0
9753,ECL,Cobblestone,0.0,0
9753,ECL,Cache,0.0,1
9753,ECL,Season,0.0,0
9753,ECL,Train_ve,0.0,0
9753,ECL,Mirage_ce,0.0,0
9753,ECL,Inferno_se,0.0,0
9753,ECL,Nuke_se,0.0,0
9753,ECL,Dust2_se,0.0,0
9753,ECL,Train_se,0.0,0
9753,ECL,Mill_ce,0.0,0
9753,ECL,Dust_se,0.0,0
9729,KUURA,Overpass,0.0,1
9729,KUURA,Inferno,100.0,1
9729,KUURA,Mirage,0.0,2
9729,KUURA,Vertigo,0.0,0
9729,KUURA,Nuke,0.0,0
9729,KUURA,Dust2,100.0,1
9729,KUURA,Train,0.0,0
9729,KUURA,Ancient,0.0,0
9729,KUURA,Tuscan,0.0,0
9729,KUURA,Cobblestone,0.0,0
9729,KUURA,Cache,0.0,0
9729,KUURA,Season,0.0,0
9729,KUURA,Train_ve,0.0,0
9729,KUURA,Mirage_ce,0.0,0
9729,KUURA,Inferno_se,0.0,0
9729,KUURA,Nuke_se,0.0,0
9729,KUURA,Dust2_se,0.0,0
9729,KUURA,Train_se,0.0,0
9729,KUURA,Mill_ce,0.0,0
9729,KUURA,Dust_se,0.0,0
6780,Chosen5,Overpass,50.0,4
6780,Chosen5,Inferno,37.5,8
6780,Chosen5,Mirage,25.0,4
6780,Chosen5,Vertigo,0.0,0
6780,Chosen5,Nuke,0.0,0
6780,Chosen5,Dust2,50.0,6
6780,Chosen5,Train,0.0,2
6780,Chosen5,Ancient,0.0,0
6780,Chosen5,Tuscan,0.0,0
6780,Chosen5,Cobblestone,57.14285714285714,7
6780,Chosen5,Cache,50.0,16
6780,Chosen5,Season,0.0,0
6780,Chosen5,Train_ve,0.0,0
6780,Chosen5,Mirage_ce,0.0,0
6780,Chosen5,Inferno_se,0.0,0
6780,Chosen5,Nuke_se,0.0,0
6780,Chosen5,Dust2_se,0.0,0
6780,Chosen5,Train_se,0.0,0
6780,Chosen5,Mill_ce,0.0,0
6780,Chosen5,Dust_se,0.0,0
9730,Retired,Overpass,0.0,0
9730,Retired,Inferno,100.0,1
9730,Retired,Mirage,0.0,1
9730,Retired,Vertigo,0.0,0
9730,Retired,Nuke,0.0,0
9730,Retired,Dust2,0.0,1
9730,Retired,Train,0.0,0
9730,Retired,Ancient,0.0,0
9730,Retired,Tuscan,0.0,0
9730,Retired,Cobblestone,0.0,0
9730,Retired,Cache,100.0,1
9730,Retired,Season,0.0,0
9730,Retired,Train_ve,0.0,0
9730,Retired,Mirage_ce,0.0,0
9730,Retired,Inferno_se,0.0,0
9730,Retired,Nuke_se,0.0,0
9730,Retired,Dust2_se,0.0,0
9730,Retired,Train_se,0.0,0
9730,Retired,Mill_ce,0.0,0
9730,Retired,Dust_se,0.0,0
9751,RICKED,Overpass,0.0,1
9751,RICKED,Inferno,100.0,1
9751,RICKED,Mirage,0.0,1
9751,RICKED,Vertigo,0.0,0
9751,RICKED,Nuke,0.0,0
9751,RICKED,Dust2,0.0,0
9751,RICKED,Train,0.0,0
9751,RICKED,Ancient,0.0,0
9751,RICKED,Tuscan,0.0,0
9751,RICKED,Cobblestone,0.0,0
9751,RICKED,Cache,0.0,0
9751,RICKED,Season,0.0,0
9751,RICKED,Train_ve,0.0,0
9751,RICKED,Mirage_ce,0.0,0
9751,RICKED,Inferno_se,0.0,0
9751,RICKED,Nuke_se,0.0,0
9751,RICKED,Dust2_se,0.0,0
9751,RICKED,Train_se,0.0,0
9751,RICKED,Mill_ce,0.0,0
9751,RICKED,Dust_se,0.0,0
9732,A4E,Overpass,0.0,0
9732,A4E,Inferno,0.0,1
9732,A4E,Mirage,0.0,0
9732,A4E,Vertigo,0.0,0
9732,A4E,Nuke,0.0,0
9732,A4E,Dust2,0.0,0
9732,A4E,Train,0.0,0
9732,A4E,Ancient,0.0,0
9732,A4E,Tuscan,0.0,0
9732,A4E,Cobblestone,0.0,0
9732,A4E,Cache,0.0,1
9732,A4E,Season,0.0,0
9732,A4E,Train_ve,0.0,0
9732,A4E,Mirage_ce,0.0,0
9732,A4E,Inferno_se,0.0,0
9732,A4E,Nuke_se,0.0,0
9732,A4E,Dust2_se,0.0,0
9732,A4E,Train_se,0.0,0
9732,A4E,Mill_ce,0.0,0
9732,A4E,Dust_se,0.0,0
9734,Markhor,Overpass,0.0,0
9734,Markhor,Inferno,66.66666666666666,3
9734,Markhor,Mirage,0.0,1
9734,Markhor,Vertigo,0.0,0
9734,Markhor,Nuke,0.0,0
9734,Markhor,Dust2,0.0,1
9734,Markhor,Train,0.0,0
9734,Markhor,Ancient,0.0,0
9734,Markhor,Tuscan,0.0,0
9734,Markhor,Cobblestone,0.0,0
9734,Markhor,Cache,0.0,0
9734,Markhor,Season,0.0,0
9734,Markhor,Train_ve,0.0,0
9734,Markhor,Mirage_ce,0.0,0
9734,Markhor,Inferno_se,0.0,0
9734,Markhor,Nuke_se,0.0,0
9734,Markhor,Dust2_se,0.0,0
9734,Markhor,Train_se,0.0,0
9734,Markhor,Mill_ce,0.0,0
9734,Markhor,Dust_se,0.0,0
9740,NoBrain,Overpass,0.0,1
9740,NoBrain,Inferno,0.0,0
9740,NoBrain,Mirage,0.0,0
9740,NoBrain,Vertigo,0.0,0
9740,NoBrain,Nuke,0.0,1
9740,NoBrain,Dust2,0.0,0
9740,NoBrain,Train,0.0,0
9740,NoBrain,Ancient,0.0,0
9740,NoBrain,Tuscan,0.0,0
9740,NoBrain,Cobblestone,0.0,0
9740,NoBrain,Cache,0.0,0
9740,NoBrain,Season,0.0,0
9740,NoBrain,Train_ve,0.0,0
9740,NoBrain,Mirage_ce,0.0,0
9740,NoBrain,Inferno_se,0.0,0
9740,NoBrain,Nuke_se,0.0,0
9740,NoBrain,Dust2_se,0.0,0
9740,NoBrain,Train_se,0.0,0
9740,NoBrain,Mill_ce,0.0,0
9740,NoBrain,Dust_se,0.0,0
9741,BenZoGang,Overpass,0.0,0
9741,BenZoGang,Inferno,0.0,0
9741,BenZoGang,Mirage,0.0,1
9741,BenZoGang,Vertigo,0.0,0
9741,BenZoGang,Nuke,0.0,0
9741,BenZoGang,Dust2,0.0,0
9741,BenZoGang,Train,0.0,1
9741,BenZoGang,Ancient,0.0,0
9741,BenZoGang,Tuscan,0.0,0
9741,BenZoGang,Cobblestone,0.0,0
9741,BenZoGang,Cache,0.0,0
9741,BenZoGang,Season,0.0,0
9741,BenZoGang,Train_ve,0.0,0
9741,BenZoGang,Mirage_ce,0.0,0
9741,BenZoGang,Inferno_se,0.0,0
9741,BenZoGang,Nuke_se,0.0,0
9741,BenZoGang,Dust2_se,0.0,0
9741,BenZoGang,Train_se,0.0,0
9741,BenZoGang,Mill_ce,0.0,0
9741,BenZoGang,Dust_se,0.0,0
9745,Piantaos,Overpass,0.0,0
9745,Piantaos,Inferno,0.0,1
9745,Piantaos,Mirage,0.0,0
9745,Piantaos,Vertigo,0.0,0
9745,Piantaos,Nuke,0.0,0
9745,Piantaos,Dust2,0.0,0
9745,Piantaos,Train,0.0,1
9745,Piantaos,Ancient,0.0,0
9745,Piantaos,Tuscan,0.0,0
9745,Piantaos,Cobblestone,0.0,0
9745,Piantaos,Cache,0.0,2
9745,Piantaos,Season,0.0,0
9745,Piantaos,Train_ve,0.0,0
9745,Piantaos,Mirage_ce,0.0,0
9745,Piantaos,Inferno_se,0.0,0
9745,Piantaos,Nuke_se,0.0,0
9745,Piantaos,Dust2_se,0.0,0
9745,Piantaos,Train_se,0.0,0
9745,Piantaos,Mill_ce,0.0,0
9745,Piantaos,Dust_se,0.0,0
9009,frillkammare,Overpass,0.0,0
9009,frillkammare,Inferno,50.0,2
9009,frillkammare,Mirage,0.0,1
9009,frillkammare,Vertigo,0.0,0
9009,frillkammare,Nuke,0.0,1
9009,frillkammare,Dust2,0.0,0
9009,frillkammare,Train,50.0,2
9009,frillkammare,Ancient,0.0,0
9009,frillkammare,Tuscan,0.0,0
9009,frillkammare,Cobblestone,0.0,0
9009,frillkammare,Cache,0.0,0
9009,frillkammare,Season,0.0,0
9009,frillkammare,Train_ve,0.0,0
9009,frillkammare,Mirage_ce,0.0,0
9009,frillkammare,Inferno_se,0.0,0
9009,frillkammare,Nuke_se,0.0,0
9009,frillkammare,Dust2_se,0.0,0
9009,frillkammare,Train_se,0.0,0
9009,frillkammare,Mill_ce,0.0,0
9009,frillkammare,Dust_se,0.0,0
9733,Portal X,Overpass,0.0,1
9733,Portal X,Inferno,0.0,1
9733,Portal X,Mirage,100.0,1
9733,Portal X,Vertigo,0.0,0
9733,Portal X,Nuke,0.0,0
9733,Portal X,Dust2,0.0,0
9733,Portal X,Train,0.0,0
9733,Portal X,Ancient,0.0,0
9733,Portal X,Tuscan,0.0,0
9733,Portal X,Cobblestone,0.0,0
9733,Portal X,Cache,0.0,0
9733,Portal X,Season,0.0,0
9733,Portal X,Train_ve,0.0,0
9733,Portal X,Mirage_ce,0.0,0
9733,Portal X,Inferno_se,0.0,0
9733,Portal X,Nuke_se,0.0,0
9733,Portal X,Dust2_se,0.0,0
9733,Portal X,Train_se,0.0,0
9733,Portal X,Mill_ce,0.0,0
9733,Portal X,Dust_se,0.0,0
9718,ex-Royal Bandits,Overpass,0.0,1
9718,ex-Royal Bandits,Inferno,100.0,2
9718,ex-Royal Bandits,Mirage,0.0,1
9718,ex-Royal Bandits,Vertigo,0.0,0
9718,ex-Royal Bandits,Nuke,0.0,2
9718,ex-Royal Bandits,Dust2,50.0,2
9718,ex-Royal Bandits,Train,0.0,0
9718,ex-Royal Bandits,Ancient,0.0,0
9718,ex-Royal Bandits,Tuscan,0.0,0
9718,ex-Royal Bandits,Cobblestone,0.0,0
9718,ex-Royal Bandits,Cache,50.0,2
9718,ex-Royal Bandits,Season,0.0,0
9718,ex-Royal Bandits,Train_ve,0.0,0
9718,ex-Royal Bandits,Mirage_ce,0.0,0
9718,ex-Royal Bandits,Inferno_se,0.0,0
9718,ex-Royal Bandits,Nuke_se,0.0,0
9718,ex-Royal Bandits,Dust2_se,0.0,0
9718,ex-Royal Bandits,Train_se,0.0,0
9718,ex-Royal Bandits,Mill_ce,0.0,0
9718,ex-Royal Bandits,Dust_se,0.0,0
9691,Instinct,Overpass,0.0,0
9691,Instinct,Inferno,0.0,1
9691,Instinct,Mirage,100.0,1
9691,Instinct,Vertigo,0.0,0
9691,Instinct,Nuke,0.0,0
9691,Instinct,Dust2,0.0,0
9691,Instinct,Train,0.0,0
9691,Instinct,Ancient,0.0,0
9691,Instinct,Tuscan,0.0,0
9691,Instinct,Cobblestone,0.0,0
9691,Instinct,Cache,100.0,1
9691,Instinct,Season,0.0,0
9691,Instinct,Train_ve,0.0,0
9691,Instinct,Mirage_ce,0.0,0
9691,Instinct,Inferno_se,0.0,0
9691,Instinct,Nuke_se,0.0,0
9691,Instinct,Dust2_se,0.0,0
9691,Instinct,Train_se,0.0,0
9691,Instinct,Mill_ce,0.0,0
9691,Instinct,Dust_se,0.0,0
4456,Epsilon,Overpass,12.5,8
4456,Epsilon,Inferno,55.55555555555556,45
4456,Epsilon,Mirage,48.0,25
4456,Epsilon,Vertigo,0.0,0
4456,Epsilon,Nuke,50.0,4
4456,Epsilon,Dust2,37.03703703703704,27
4456,Epsilon,Train,100.0,3
4456,Epsilon,Ancient,0.0,0
4456,Epsilon,Tuscan,0.0,0
4456,Epsilon,Cobblestone,66.66666666666666,3
4456,Epsilon,Cache,39.285714285714285,28
4456,Epsilon,Season,0.0,0
4456,Epsilon,Train_ve,0.0,0
4456,Epsilon,Mirage_ce,0.0,0
4456,Epsilon,Inferno_se,0.0,0
4456,Epsilon,Nuke_se,0.0,0
4456,Epsilon,Dust2_se,0.0,0
4456,Epsilon,Train_se,0.0,0
4456,Epsilon,Mill_ce,0.0,0
4456,Epsilon,Dust_se,0.0,0
9150,LAMIF,Overpass,100.0,1
9150,LAMIF,Inferno,100.0,1
9150,LAMIF,Mirage,0.0,2
9150,LAMIF,Vertigo,0.0,0
9150,LAMIF,Nuke,0.0,0
9150,LAMIF,Dust2,0.0,1
9150,LAMIF,Train,0.0,1
9150,LAMIF,Ancient,0.0,0
9150,LAMIF,Tuscan,0.0,0
9150,LAMIF,Cobblestone,0.0,0
9150,LAMIF,Cache,0.0,0
9150,LAMIF,Season,0.0,0
9150,LAMIF,Train_ve,0.0,0
9150,LAMIF,Mirage_ce,0.0,0
9150,LAMIF,Inferno_se,0.0,0
9150,LAMIF,Nuke_se,0.0,0
9150,LAMIF,Dust2_se,0.0,0
9150,LAMIF,Train_se,0.0,0
9150,LAMIF,Mill_ce,0.0,0
9150,LAMIF,Dust_se,0.0,0
9725,Talentjes,Overpass,0.0,1
9725,Talentjes,Inferno,0.0,0
9725,Talentjes,Mirage,0.0,0
9725,Talentjes,Vertigo,0.0,0
9725,Talentjes,Nuke,0.0,1
9725,Talentjes,Dust2,0.0,0
9725,Talentjes,Train,0.0,0
9725,Talentjes,Ancient,0.0,0
9725,Talentjes,Tuscan,0.0,0
9725,Talentjes,Cobblestone,0.0,0
9725,Talentjes,Cache,0.0,0
9725,Talentjes,Season,0.0,0
9725,Talentjes,Train_ve,0.0,0
9725,Talentjes,Mirage_ce,0.0,0
9725,Talentjes,Inferno_se,0.0,0
9725,Talentjes,Nuke_se,0.0,0
9725,Talentjes,Dust2_se,0.0,0
9725,Talentjes,Train_se,0.0,0
9725,Talentjes,Mill_ce,0.0,0
9725,Talentjes,Dust_se,0.0,0
8897,Deceptors,Overpass,0.0,1
8897,Deceptors,Inferno,20.0,5
8897,Deceptors,Mirage,0.0,0
8897,Deceptors,Vertigo,0.0,0
8897,Deceptors,Nuke,0.0,0
8897,Deceptors,Dust2,0.0,1
8897,Deceptors,Train,0.0,1
8897,Deceptors,Ancient,0.0,0
8897,Deceptors,Tuscan,0.0,0
8897,Deceptors,Cobblestone,0.0,0
8897,Deceptors,Cache,0.0,2
8897,Deceptors,Season,0.0,0
8897,Deceptors,Train_ve,0.0,0
8897,Deceptors,Mirage_ce,0.0,0
8897,Deceptors,Inferno_se,0.0,0
8897,Deceptors,Nuke_se,0.0,0
8897,Deceptors,Dust2_se,0.0,0
8897,Deceptors,Train_se,0.0,0
8897,Deceptors,Mill_ce,0.0,0
8897,Deceptors,Dust_se,0.0,0
9721,GROM F1RST,Overpass,0.0,1
9721,GROM F1RST,Inferno,0.0,0
9721,GROM F1RST,Mirage,0.0,0
9721,GROM F1RST,Vertigo,0.0,0
9721,GROM F1RST,Nuke,0.0,1
9721,GROM F1RST,Dust2,0.0,0
9721,GROM F1RST,Train,0.0,0
9721,GROM F1RST,Ancient,0.0,0
9721,GROM F1RST,Tuscan,0.0,0
9721,GROM F1RST,Cobblestone,0.0,0
9721,GROM F1RST,Cache,0.0,0
9721,GROM F1RST,Season,0.0,0
9721,GROM F1RST,Train_ve,0.0,0
9721,GROM F1RST,Mirage_ce,0.0,0
9721,GROM F1RST,Inferno_se,0.0,0
9721,GROM F1RST,Nuke_se,0.0,0
9721,GROM F1RST,Dust2_se,0.0,0
9721,GROM F1RST,Train_se,0.0,0
9721,GROM F1RST,Mill_ce,0.0,0
9721,GROM F1RST,Dust_se,0.0,0
9514,blitz,Overpass,0.0,0
9514,blitz,Inferno,33.33333333333333,3
9514,blitz,Mirage,50.0,2
9514,blitz,Vertigo,0.0,0
9514,blitz,Nuke,33.33333333333333,3
9514,blitz,Dust2,0.0,0
9514,blitz,Train,100.0,1
9514,blitz,Ancient,0.0,0
9514,blitz,Tuscan,0.0,0
9514,blitz,Cobblestone,0.0,0
9514,blitz,Cache,33.33333333333333,3
9514,blitz,Season,0.0,0
9514,blitz,Train_ve,0.0,0
9514,blitz,Mirage_ce,0.0,0
9514,blitz,Inferno_se,0.0,0
9514,blitz,Nuke_se,0.0,0
9514,blitz,Dust2_se,0.0,0
9514,blitz,Train_se,0.0,0
9514,blitz,Mill_ce,0.0,0
9514,blitz,Dust_se,0.0,0
9692,Reign,Overpass,33.33333333333333,3
9692,Reign,Inferno,0.0,0
9692,Reign,Mirage,0.0,3
9692,Reign,Vertigo,0.0,0
9692,Reign,Nuke,0.0,0
9692,Reign,Dust2,0.0,0
9692,Reign,Train,100.0,1
9692,Reign,Ancient,0.0,0
9692,Reign,Tuscan,0.0,0
9692,Reign,Cobblestone,0.0,0
9692,Reign,Cache,0.0,0
9692,Reign,Season,0.0,0
9692,Reign,Train_ve,0.0,0
9692,Reign,Mirage_ce,0.0,0
9692,Reign,Inferno_se,0.0,0
9692,Reign,Nuke_se,0.0,0
9692,Reign,Dust2_se,0.0,0
9692,Reign,Train_se,0.0,0
9692,Reign,Mill_ce,0.0,0
9692,Reign,Dust_se,0.0,0
9719,OKSUCC,Overpass,0.0,0
9719,OKSUCC,Inferno,0.0,0
9719,OKSUCC,Mirage,0.0,1
9719,OKSUCC,Vertigo,0.0,0
9719,OKSUCC,Nuke,100.0,1
9719,OKSUCC,Dust2,0.0,1
9719,OKSUCC,Train,0.0,0
9719,OKSUCC,Ancient,0.0,0
9719,OKSUCC,Tuscan,0.0,0
9719,OKSUCC,Cobblestone,0.0,0
9719,OKSUCC,Cache,100.0,1
9719,OKSUCC,Season,0.0,0
9719,OKSUCC,Train_ve,0.0,0
9719,OKSUCC,Mirage_ce,0.0,0
9719,OKSUCC,Inferno_se,0.0,0
9719,OKSUCC,Nuke_se,0.0,0
9719,OKSUCC,Dust2_se,0.0,0
9719,OKSUCC,Train_se,0.0,0
9719,OKSUCC,Mill_ce,0.0,0
9719,OKSUCC,Dust_se,0.0,0
8212,coREA,Overpass,0.0,1
8212,coREA,Inferno,0.0,3
8212,coREA,Mirage,42.857142857142854,7
8212,coREA,Vertigo,0.0,0
8212,coREA,Nuke,0.0,1
8212,coREA,Dust2,0.0,0
8212,coREA,Train,0.0,2
8212,coREA,Ancient,0.0,0
8212,coREA,Tuscan,0.0,0
8212,coREA,Cobblestone,0.0,1
8212,coREA,Cache,0.0,2
8212,coREA,Season,0.0,0
8212,coREA,Train_ve,0.0,0
8212,coREA,Mirage_ce,0.0,0
8212,coREA,Inferno_se,0.0,0
8212,coREA,Nuke_se,0.0,0
8212,coREA,Dust2_se,0.0,0
8212,coREA,Train_se,0.0,0
8212,coREA,Mill_ce,0.0,0
8212,coREA,Dust_se,0.0,0
9720,Monopol,Overpass,0.0,0
9720,Monopol,Inferno,100.0,1
9720,Monopol,Mirage,0.0,1
9720,Monopol,Vertigo,0.0,0
9720,Monopol,Nuke,0.0,0
9720,Monopol,Dust2,0.0,1
9720,Monopol,Train,0.0,0
9720,Monopol,Ancient,0.0,0
9720,Monopol,Tuscan,0.0,0
9720,Monopol,Cobblestone,0.0,0
9720,Monopol,Cache,0.0,0
9720,Monopol,Season,0.0,0
9720,Monopol,Train_ve,0.0,0
9720,Monopol,Mirage_ce,0.0,0
9720,Monopol,Inferno_se,0.0,0
9720,Monopol,Nuke_se,0.0,0
9720,Monopol,Dust2_se,0.0,0
9720,Monopol,Train_se,0.0,0
9720,Monopol,Mill_ce,0.0,0
9720,Monopol,Dust_se,0.0,0
7651,LCM,Overpass,0.0,0
7651,LCM,Inferno,0.0,0
7651,LCM,Mirage,0.0,0
7651,LCM,Vertigo,0.0,0
7651,LCM,Nuke,0.0,1
7651,LCM,Dust2,0.0,0
7651,LCM,Train,0.0,0
7651,LCM,Ancient,0.0,0
7651,LCM,Tuscan,0.0,0
7651,LCM,Cobblestone,50.0,2
7651,LCM,Cache,0.0,1
7651,LCM,Season,0.0,0
7651,LCM,Train_ve,0.0,0
7651,LCM,Mirage_ce,0.0,0
7651,LCM,Inferno_se,0.0,0
7651,LCM,Nuke_se,0.0,0
7651,LCM,Dust2_se,0.0,0
7651,LCM,Train_se,0.0,0
7651,LCM,Mill_ce,0.0,0
7651,LCM,Dust_se,0.0,0
8055,TOA,Overpass,0.0,0
8055,TOA,Inferno,0.0,2
8055,TOA,Mirage,0.0,0
8055,TOA,Vertigo,0.0,0
8055,TOA,Nuke,0.0,0
8055,TOA,Dust2,0.0,0
8055,TOA,Train,0.0,0
8055,TOA,Ancient,0.0,0
8055,TOA,Tuscan,0.0,0
8055,TOA,Cobblestone,0.0,0
8055,TOA,Cache,0.0,1
8055,TOA,Season,0.0,0
8055,TOA,Train_ve,0.0,0
8055,TOA,Mirage_ce,0.0,0
8055,TOA,Inferno_se,0.0,0
8055,TOA,Nuke_se,0.0,0
8055,TOA,Dust2_se,0.0,0
8055,TOA,Train_se,0.0,0
8055,TOA,Mill_ce,0.0,0
8055,TOA,Dust_se,0.0,0
9592,4US,Overpass,66.66666666666666,3
9592,4US,Inferno,50.0,2
9592,4US,Mirage,0.0,0
9592,4US,Vertigo,0.0,0
9592,4US,Nuke,0.0,1
9592,4US,Dust2,0.0,2
9592,4US,Train,0.0,1
9592,4US,Ancient,0.0,0
9592,4US,Tuscan,0.0,0
9592,4US,Cobblestone,0.0,0
9592,4US,Cache,0.0,0
9592,4US,Season,0.0,0
9592,4US,Train_ve,0.0,0
9592,4US,Mirage_ce,0.0,0
9592,4US,Inferno_se,0.0,0
9592,4US,Nuke_se,0.0,0
9592,4US,Dust2_se,0.0,0
9592,4US,Train_se,0.0,0
9592,4US,Mill_ce,0.0,0
9592,4US,Dust_se,0.0,0
9715,the boyz,Overpass,0.0,0
9715,the boyz,Inferno,50.0,2
9715,the boyz,Mirage,0.0,1
9715,the boyz,Vertigo,0.0,0
9715,the boyz,Nuke,0.0,0
9715,the boyz,Dust2,0.0,0
9715,the boyz,Train,0.0,0
9715,the boyz,Ancient,0.0,0
9715,the boyz,Tuscan,0.0,0
9715,the boyz,Cobblestone,0.0,0
9715,the boyz,Cache,0.0,0
9715,the boyz,Season,0.0,0
9715,the boyz,Train_ve,0.0,0
9715,the boyz,Mirage_ce,0.0,0
9715,the boyz,Inferno_se,0.0,0
9715,the boyz,Nuke_se,0.0,0
9715,the boyz,Dust2_se,0.0,0
9715,the boyz,Train_se,0.0,0
9715,the boyz,Mill_ce,0.0,0
9715,the boyz,Dust_se,0.0,0
9614,APE GANG,Overpass,0.0,0
9614,APE GANG,Inferno,0.0,1
9614,APE GANG,Mirage,0.0,0
9614,APE GANG,Vertigo,0.0,0
9614,APE GANG,Nuke,0.0,0
9614,APE GANG,Dust2,0.0,0
9614,APE GANG,Train,0.0,0
9614,APE GANG,Ancient,0.0,0
9614,APE GANG,Tuscan,0.0,0
9614,APE GANG,Cobblestone,0.0,0
9614,APE GANG,Cache,50.0,2
9614,APE GANG,Season,0.0,0
9614,APE GANG,Train_ve,0.0,0
9614,APE GANG,Mirage_ce,0.0,0
9614,APE GANG,Inferno_se,0.0,0
9614,APE GANG,Nuke_se,0.0,0
9614,APE GANG,Dust2_se,0.0,0
9614,APE GANG,Train_se,0.0,0
9614,APE GANG,Mill_ce,0.0,0
9614,APE GANG,Dust_se,0.0,0
8309,RedFear,Overpass,0.0,2
8309,RedFear,Inferno,0.0,0
8309,RedFear,Mirage,0.0,1
8309,RedFear,Vertigo,0.0,0
8309,RedFear,Nuke,0.0,1
8309,RedFear,Dust2,0.0,0
8309,RedFear,Train,0.0,1
8309,RedFear,Ancient,0.0,0
8309,RedFear,Tuscan,0.0,0
8309,RedFear,Cobblestone,0.0,0
8309,RedFear,Cache,100.0,1
8309,RedFear,Season,0.0,0
8309,RedFear,Train_ve,0.0,0
8309,RedFear,Mirage_ce,0.0,0
8309,RedFear,Inferno_se,0.0,0
8309,RedFear,Nuke_se,0.0,0
8309,RedFear,Dust2_se,0.0,0
8309,RedFear,Train_se,0.0,0
8309,RedFear,Mill_ce,0.0,0
8309,RedFear,Dust_se,0.0,0
9662,cOOLkids,Overpass,0.0,1
9662,cOOLkids,Inferno,0.0,0
9662,cOOLkids,Mirage,0.0,2
9662,cOOLkids,Vertigo,0.0,0
9662,cOOLkids,Nuke,0.0,0
9662,cOOLkids,Dust2,0.0,0
